Year,Municipality,05_Q1_CDD,05_Q2_CDD,06_Q1_CDD,06_Q2_CDD,07_Q1_CDD,07_Q2_CDD,08_Q1_CDD,08_Q2_CDD,09_Q1_CDD,09_Q2_CDD,10_Q1_CDD,10_Q2_CDD,05_Q1_HDD,05_Q2_HDD,06_Q1_HDD,06_Q2_HDD,07_Q1_HDD,07_Q2_HDD,08_Q1_HDD,08_Q2_HDD,09_Q1_HDD,09_Q2_HDD,10_Q1_HDD,10_Q2_HDD,05_Q1_Max_Temp,05_Q2_Max_Temp,06_Q1_Max_Temp,06_Q2_Max_Temp,07_Q1_Max_Temp,07_Q2_Max_Temp,08_Q1_Max_Temp,08_Q2_Max_Temp,09_Q1_Max_Temp,09_Q2_Max_Temp,10_Q1_Max_Temp,10_Q2_Max_Temp,05_Q1_Mean_Temp,05_Q2_Mean_Temp,06_Q1_Mean_Temp,06_Q2_Mean_Temp,07_Q1_Mean_Temp,07_Q2_Mean_Temp,08_Q1_Mean_Temp,08_Q2_Mean_Temp,09_Q1_Mean_Temp,09_Q2_Mean_Temp,10_Q1_Mean_Temp,10_Q2_Mean_Temp,05_Q1_Min_Temp,05_Q2_Min_Temp,06_Q1_Min_Temp,06_Q2_Min_Temp,07_Q1_Min_Temp,07_Q2_Min_Temp,08_Q1_Min_Temp,08_Q2_Min_Temp,09_Q1_Min_Temp,09_Q2_Min_Temp,10_Q1_Min_Temp,10_Q2_Min_Temp,05_Q1_Ptol,05_Q2_Ptol,06_Q1_Ptol,06_Q2_Ptol,07_Q1_Ptol,07_Q2_Ptol,08_Q1_Ptol,08_Q2_Ptol,09_Q1_Ptol,09_Q2_Ptol,10_Q1_Ptol,10_Q2_Ptol,05_Q1_Total Rain,05_Q2_Total Rain,06_Q1_Total Rain,06_Q2_Total Rain,07_Q1_Total Rain,07_Q2_Total Rain,08_Q1_Total Rain,08_Q2_Total Rain,09_Q1_Total Rain,09_Q2_Total Rain,10_Q1_Total Rain,10_Q2_Total Rain,05_Q1_Total Snow,05_Q2_Total Snow,06_Q1_Total Snow,06_Q2_Total Snow,07_Q1_Total Snow,07_Q2_Total Snow,08_Q1_Total Snow,08_Q2_Total Snow,09_Q1_Total Snow,09_Q2_Total Snow,10_Q1_Total Snow,10_Q2_Total Snow
2002,NORTH NORFOLK,0.0,2.4936356900000014,1.3862116299999983,56.720428510000005,58.67292040999999,55.23765958,18.867258909999997,26.09348878,7.458287340000002,6.01005327,0.0,0.0,185.888428759,110.43532675399999,54.55368122,3.9517510000000016,0.8070504599999992,1.4028823000000017,19.085092709999998,12.697077040000002,20.00260632,120.211053837,210.398933715,325.940627979,10.806697069,17.1244170665625,19.30189764,26.520216224000002,27.05750838866667,26.473203160625,22.162945892666666,23.15370841625,21.830813472,13.840641517066667,7.475225456933333,0.48657325268750007,5.607438082733333,11.2536443085,14.455502027333333,21.517911834,21.857724663333332,21.36467358,17.985477746666668,18.83727573375,17.163712068,10.3865999622,3.973404419,-2.3712892486875,0.4081790950666667,5.3828715501875,9.609106414866666,16.515607441333334,16.657940932666666,16.256143991875,13.808009596133333,14.520843045187501,12.4966106604,6.932558406133333,0.4715833811333333,-5.2291517494375,0.01,0.01,0.060000000000000005,0.03,0.02,0.01,0.03,0.08,0.0,0.01,0.0,0.0,0.01,0.01,0.060000000000000005,0.03,0.02,0.01,0.03,0.08,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,OAKLAND-WAWANESA,0.0,5.41650855,2.559952129999999,53.839260800000005,53.88417188,52.90144667,23.572478580000002,23.882765749999994,11.4088521,6.98186278,0.0,0.0,192.287958147,110.934267474,56.427020696,2.864753779999999,1.3710109400000015,2.9013130699999987,15.90065002,15.68237515,18.132714990000004,122.24344419399999,208.100605904,333.849995062,10.1770374856,17.5893439115,19.116642422666665,26.458421122,26.71197618933333,26.30196567625,22.841911463333336,22.954053314375,22.498460782,13.9298866574,7.6178095278,0.02969603206250003,5.1808027902000005,11.40514006725,14.4088620956,21.398300468,21.500877396,21.12500835,18.511455237333333,18.5125244125,17.551742473999997,10.3158945724,4.126626273066667,-2.865624691375,0.18456809446666664,5.2209362206875,9.701081768466667,16.33817981,16.289778596666668,15.948051019375,14.180999008399999,14.0709955063125,12.605024162400001,6.701902484466667,0.6354430175333332,-5.7609454143750005,0.02,0.01,0.07,0.04,0.030000000000000002,0.01,0.01,0.06,0.0,0.01,0.0,0.01,0.02,0.01,0.07,0.04,0.030000000000000002,0.01,0.01,0.06,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,PEMBINA,0.0,3.9163137000000035,3.4553099100000004,57.20765012,59.45091884,59.50305119000001,26.267647089999997,31.94335131,16.634460789999995,6.50782611,0.0,0.0,187.480075484,109.991794531,51.79320375,1.5197328900000002,0.35251428999999845,2.566327460000002,11.77891092,11.414321249999999,16.40885648,110.219421179,202.966271828,323.136575734,10.375302197066667,17.3722479550625,19.677481774666667,26.358117911333334,26.934048278,26.68029806625,23.167539136000002,23.38690362375,22.801972311999997,14.706163254066666,7.832856488466667,0.5830467927499999,5.501328301066667,11.3702824480625,14.777473744,21.71252781533333,21.939893636666667,21.558545233125,18.965915744666667,19.28306437875,18.01504028733333,11.085893662066667,4.468915211466666,-2.1960359833750003,0.6273544048,5.3683169395625,9.877465708266667,17.06693771533333,16.945738988000002,16.436792393125,14.764292347266666,15.179225127375,13.228108257066667,7.4656240698,1.1049739342666667,-4.9751187591875,0.02,0.01,0.11,0.03,0.02,0.02,0.01,0.09,0.01,0.01,0.0,0.0,0.02,0.01,0.11,0.03,0.02,0.02,0.01,0.09,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,PINEY,0.0,2.0761019600000026,2.3836865599999975,59.37859951,64.84173126,59.88059113,24.367939120000003,34.519936560000005,29.20951651,7.737923049999999,0.0,0.0,186.435851186,114.950152689,48.16739708,0.8162856599999984,0.9425674400000013,3.1753835300000013,12.184477560000001,10.34523898,18.13590036,104.16565143300001,202.129174007,315.897088548,9.717281914133334,16.5138651803125,19.427048986666666,25.910331076,26.960067266666666,26.099139510625,22.705441855333333,23.216763815625,22.949760181333332,15.159674267333333,7.2992069826,0.32911770218749997,5.570943254266667,10.9453718294375,14.947752632,21.90415425666667,22.259944254666667,21.544075475,18.812230770666666,19.51091859875,18.738241076666668,11.571484774466667,4.5247217328666665,-1.74356803425,1.4246045939333334,5.376878475625,10.468456274933335,17.897977431333334,17.559821237999998,16.989011434375,14.91901968,15.80507337625,14.5267219662,7.983295277533333,1.7502364828666666,-3.8162537703124997,0.06,0.03,0.15,0.09,0.03,0.05,0.08,0.07,0.01,0.03,0.01,0.0,0.06,0.03,0.15,0.09,0.03,0.05,0.08,0.07,0.01,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,PIPESTONE,0.0,6.96320888,0.6513678299999981,54.43210795,53.00390767,50.349560520000004,20.982810250000004,20.793766490000003,14.301772889999995,7.817882970000003,0.0,0.0,191.80553298,108.12776308400001,59.780969482,2.76429961,1.8177111799999999,2.676320369999999,16.71558308,19.383269650000003,16.31773132,124.289761414,208.07555668,339.03141485599997,10.221269770533333,18.0654914480625,18.57843959286667,26.84909627333333,26.858983488666663,26.306966200625002,22.589397157333334,22.88282632625,23.168059516000003,14.1585935872,7.7289106192,-0.4704784159375,5.212964468,11.67721536225,14.058026556533331,21.444520556,21.41241309933333,20.979577509375,18.284481811333333,18.0881560525,17.865602771333332,10.235208103733333,4.128296221333334,-3.1894634285,0.20465916460000005,5.2889392744375,9.537613516466667,16.039944834666667,15.965842706666667,15.6521888125,13.979566461266668,13.29348577375,12.563146021466668,6.311822618466667,0.5276818234666667,-5.9084484408125,0.01,0.01,0.09,0.03,0.03,0.0,0.01,0.05,0.01,0.02,0.0,0.01,0.01,0.01,0.09,0.03,0.03,0.0,0.01,0.05,0.01,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,PORTAGE LA PRAIRIE,0.0,2.062480839999999,1.595486870000002,59.04381300000001,62.61712737,58.41793534000001,21.24728854,29.295025589999998,9.153042419999998,5.409849900000001,0.0,0.0,183.608182764,110.414768026,52.651184859999994,2.897144149999999,1.177637090000001,1.5476175900000015,17.34887427,11.552408,17.48863766,114.36453548200001,206.503309318,320.760440925,10.832585964400002,17.0651425508125,19.428870314666664,26.596581963333332,27.136866313333332,26.631146568125,22.354705856666666,23.289210443125,21.99889615333333,14.220258597066668,7.642917854866667,0.6941560153125,5.7594544824,11.227982050875,14.596286800666666,21.74311125666667,22.095966018666665,21.554394859375,18.259894284666665,19.108913599375,17.44429365066667,10.736354294533333,4.233112712133333,-2.0475275578125,0.6863230001999999,5.390821547375,9.7637032854,16.88964054466667,17.055065719333335,16.477643146875,14.165082708,14.9286167531875,12.889691141066667,7.252449990333333,0.8233075684666666,-4.7892111304375,0.01,0.01,0.07,0.03,0.01,0.02,0.01,0.09,0.01,0.01,0.0,0.0,0.01,0.01,0.07,0.03,0.01,0.02,0.01,0.09,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,REYNOLDS,0.0,2.0761019600000026,2.3836865599999975,59.37859951,64.84173126,59.88059113,24.367939120000003,34.519936560000005,29.20951651,7.737923049999999,0.0,0.0,186.435851186,114.950152689,48.16739708,0.8162856599999984,0.9425674400000013,3.1753835300000013,12.184477560000001,10.34523898,18.13590036,104.16565143300001,202.129174007,315.897088548,9.717281914133334,16.5138651803125,19.427048986666666,25.910331076,26.960067266666666,26.099139510625,22.705441855333333,23.216763815625,22.949760181333332,15.159674267333333,7.2992069826,0.32911770218749997,5.570943254266667,10.9453718294375,14.947752632,21.90415425666667,22.259944254666667,21.544075475,18.812230770666666,19.51091859875,18.738241076666668,11.571484774466667,4.5247217328666665,-1.74356803425,1.4246045939333334,5.376878475625,10.468456274933335,17.897977431333334,17.559821237999998,16.989011434375,14.91901968,15.80507337625,14.5267219662,7.983295277533333,1.7502364828666666,-3.8162537703124997,0.06,0.03,0.15,0.09,0.03,0.05,0.08,0.07,0.01,0.03,0.01,0.0,0.06,0.03,0.15,0.09,0.03,0.05,0.08,0.07,0.01,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,RHINELAND,0.0,5.19935735,5.41147415,62.20386863,61.85870621,66.57686482,32.72777387,35.957438030000006,27.30944322,7.9205809500000015,0.0,0.0,186.18572486,107.813653898,39.51846588,0.6179482800000002,0.0,3.183626320000002,9.117679219999998,10.88932468,15.7907319,102.408214172,197.377371127,317.505472012,10.289959906399998,17.65983911625,20.920018690666666,26.736173850666667,27.069997504666667,27.043141026875,23.762723556,23.60387761625,23.649280755333333,15.4003499354,8.067677883266667,0.7974595406875,5.5876183426666675,11.58660646575,15.726200551333333,22.10572802333333,22.123913747333333,21.96207740625,19.57400631,19.566757084375,18.767914088,11.700824451866668,4.841508591533333,-1.84409200075,0.8852767786,5.513373813875,10.532382408733334,17.475282191333335,17.177829985333332,16.88101377875,15.385289058666666,15.5296365475,13.886547417266666,8.001298965266667,1.6153392985333332,-4.4856435419375,0.04,0.0,0.13,0.05,0.05,0.01,0.02,0.09,0.01,0.02,0.0,0.0,0.04,0.0,0.13,0.05,0.05,0.01,0.02,0.09,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,RITCHOT,0.0,1.9715411100000004,2.442474149999999,59.631840690000004,62.80554782,61.18596911,25.91668865,34.92636829,24.866453399999997,7.562821719999999,0.0,0.0,185.726243357,112.18563359,48.65962256,0.7960871000000012,0.9390659499999998,3.1302013199999994,10.921125879999996,9.875644170000001,18.290667110000005,105.150826415,201.691402062,316.508435751,10.169752167866667,17.0125760591875,19.79651866,26.30581974,27.026155505333335,26.56406635625,23.122005902,23.5071601475,23.034972377333336,15.151218095066666,7.650723551866666,0.6245145596875,5.618250442866667,11.11161922,14.918856772666667,21.922383572666668,22.12443212466667,21.628485486875,18.999704184666665,19.5656702575,18.438385752666665,11.494133020333333,4.553906529200001,-1.7817772344375,1.0667487166,5.2106623781875,10.0411948822,17.538947400666665,17.222708738666665,16.6929046125,14.877402462,15.624180361875,13.841799123933333,7.837047943866667,1.4570895063333333,-4.188069028,0.04,0.02,0.14,0.07,0.02,0.03,0.04,0.1,0.01,0.02,0.0,0.0,0.04,0.02,0.14,0.07,0.02,0.03,0.04,0.1,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,ROCKWOOD,0.0,1.541839190000001,1.3139472999999988,58.95927598,62.83536861,58.24351398,22.40264663,30.34930094,12.19598148,5.662991130000002,0.0,0.0,184.770002841,112.526763538,53.654166509999996,2.43198237,1.7359233299999985,2.2153430400000005,17.034751349999993,11.277281510000002,17.88733255,111.732528043,205.725297765,319.034940985,10.619360333000001,16.917078230375,19.32687587,26.457510457333335,27.022512846666665,26.530648215,22.362641648666667,23.26030496875,22.11689227866667,14.421255302866665,7.5902293974666675,0.6731782039375,5.6819998106,11.06344222825,14.510652052666668,21.768486240666668,22.073296352,21.50176068375,18.357859685333334,19.192001214375,17.620576595333333,10.928697539133333,4.284980149,-1.9396838115625,0.7446392879333332,5.209806224625,9.694428232733333,17.07946202,17.124079849999998,16.47287314875,14.353077717466666,15.1236974555625,13.124260906933333,7.436139772333333,0.9797309001999999,-4.552545826625,0.01,0.01,0.1,0.03,0.01,0.02,0.02,0.08,0.01,0.01,0.0,0.0,0.01,0.01,0.1,0.03,0.01,0.02,0.02,0.08,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,ROLAND,0.0,3.9163137000000035,3.4553099100000004,57.20765012,59.45091884,59.50305119000001,26.267647089999997,31.94335131,16.634460789999995,6.50782611,0.0,0.0,187.480075484,109.991794531,51.79320375,1.5197328900000002,0.35251428999999845,2.566327460000002,11.77891092,11.414321249999999,16.40885648,110.219421179,202.966271828,323.136575734,10.375302197066667,17.3722479550625,19.677481774666667,26.358117911333334,26.934048278,26.68029806625,23.167539136000002,23.38690362375,22.801972311999997,14.706163254066666,7.832856488466667,0.5830467927499999,5.501328301066667,11.3702824480625,14.777473744,21.71252781533333,21.939893636666667,21.558545233125,18.965915744666667,19.28306437875,18.01504028733333,11.085893662066667,4.468915211466666,-2.1960359833750003,0.6273544048,5.3683169395625,9.877465708266667,17.06693771533333,16.945738988000002,16.436792393125,14.764292347266666,15.179225127375,13.228108257066667,7.4656240698,1.1049739342666667,-4.9751187591875,0.02,0.01,0.11,0.03,0.02,0.02,0.01,0.09,0.01,0.01,0.0,0.0,0.02,0.01,0.11,0.03,0.02,0.02,0.01,0.09,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,ROSEDALE,0.0,1.764516750000002,0.556412739999999,49.52844609,48.299379210000005,47.074708460000004,14.808814200000004,18.526965250000003,4.922421420000003,5.467760530000003,0.0,0.0,193.322170635,115.028774604,61.54677625000001,5.66967262,0.90457769,1.9859892499999994,23.44768943,16.15732743,25.27104415,130.347167306,217.398367603,334.96818339,10.407565746,16.89573452675,18.75081540933333,26.01258571,26.389210606666666,25.890824961875,21.580120492,22.524496035,21.41867265466667,13.2141042126,6.989580990066667,-0.0656798319375,5.1118552909999995,10.920983884125,13.933975766,20.923918231333335,21.159653434666666,20.818044950625,17.424074984666667,18.14810236375,16.643425151333336,9.674706214933334,3.506775493133333,-2.935511461875,-0.18385516433333324,4.9462332369999995,9.1171361214,15.835250751133334,15.930096257999999,15.745264936249999,13.268029473133334,13.7717086870625,11.868177644333334,6.135308216266666,0.02396999546666668,-5.80534309125,0.02,0.01,0.08,0.04,0.03,0.01,0.02,0.07,0.01,0.01,0.0,0.0,0.02,0.01,0.08,0.04,0.03,0.01,0.02,0.07,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,ROSSBURN,0.0,0.6886638599999984,0.0,45.12306352,41.07749242,41.35444407,7.270256870000001,10.980938049999999,1.6937808899999993,2.918789969999999,0.0,0.0,201.826233007,121.274830948,71.666454228,11.73415107,2.288987449999997,3.6270534699999963,35.89884484,22.15772802,35.66060541,142.74444000900002,224.578182971,341.89133167,9.8640290232,16.0312535493125,17.82948293686667,25.148234828,25.54398368,25.169041891875,19.762433780666665,21.466336193125,20.306360787333332,12.160855455666667,6.103504249866666,-0.823320327,4.544917799533334,10.463364557,13.2222363848,20.225927496666667,20.585900331333335,20.357961912500002,16.091427468666666,17.301450626875,15.735545032000001,8.678289997399999,3.028121135266667,-3.368208229375,-0.7741934243333334,4.8954755629375,8.6149898316,15.303620163266666,15.627816976,15.5468819275,12.420421149066668,13.1365650566875,11.1647292696,5.195724537266667,-0.04726198013333338,-5.913096131375,0.01,0.01,0.08,0.03,0.02,0.03,0.04,0.04,0.02,0.03,0.0,0.0,0.01,0.01,0.08,0.03,0.02,0.03,0.04,0.04,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,ROSSER,0.0,1.541839190000001,1.3139472999999988,58.95927598,62.83536861,58.24351398,22.40264663,30.34930094,12.19598148,5.662991130000002,0.0,0.0,184.770002841,112.526763538,53.654166509999996,2.43198237,1.7359233299999985,2.2153430400000005,17.034751349999993,11.277281510000002,17.88733255,111.732528043,205.725297765,319.034940985,10.619360333000001,16.917078230375,19.32687587,26.457510457333335,27.022512846666665,26.530648215,22.362641648666667,23.26030496875,22.11689227866667,14.421255302866665,7.5902293974666675,0.6731782039375,5.6819998106,11.06344222825,14.510652052666668,21.768486240666668,22.073296352,21.50176068375,18.357859685333334,19.192001214375,17.620576595333333,10.928697539133333,4.284980149,-1.9396838115625,0.7446392879333332,5.209806224625,9.694428232733333,17.07946202,17.124079849999998,16.47287314875,14.353077717466666,15.1236974555625,13.124260906933333,7.436139772333333,0.9797309001999999,-4.552545826625,0.01,0.01,0.1,0.03,0.01,0.02,0.02,0.08,0.01,0.01,0.0,0.0,0.01,0.01,0.1,0.03,0.01,0.02,0.02,0.08,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,RUSSELL-BINSCARTH,0.0,1.1880967300000016,0.0,40.752071730000004,38.734792369999994,40.83504884,6.019809579999997,8.8131391,0.6878787900000027,2.066382560000001,0.0,0.0,207.767921086,123.647765495,76.470607036,14.002698920000002,4.47774957,6.30534351,39.44293331,27.993523160000002,36.541377589999996,147.987993572,226.345962924,350.582151118,9.608522531933334,16.323967199000002,17.59362078346667,24.856301749333333,25.414929486666665,25.128915728125,19.488193614666667,21.1527666975,20.408485327999998,11.982625367866666,6.1356377040000005,-1.2951991219375,4.148805260933333,10.3462707021875,12.901959530933334,19.78329152066667,20.283802853333334,20.158106583125,15.771791751333332,16.80122599625,15.609766746666667,8.2718925992,2.9102691384,-3.911384444875,-1.3109120102666667,4.368574204625,8.210298277533333,14.710281288266666,15.152676214666666,15.187297434375001,12.0553898866,12.4496852904375,10.811048160066667,4.561159830999999,-0.3150994271333333,-6.5275697675625,0.01,0.01,0.06999999999999999,0.03,0.03,0.02,0.05,0.05,0.02,0.02,0.0,0.0,0.01,0.01,0.06999999999999999,0.03,0.03,0.02,0.05,0.05,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,SIFTON,0.0,6.34146879,1.8112370700000007,54.53585821,53.558662569999996,51.281398270000004,22.573035949999998,22.173490240000003,12.545776700000001,7.700396529999999,0.0,0.0,191.821526498,109.28935838700001,57.082446153,2.69929782,1.9459775599999993,2.6767948099999987,16.292578820000003,17.44476501,17.455779890000002,124.023680051,208.573494067,336.433098666,10.237271450266666,17.87412989975,18.933728916,26.734872900000003,26.772080057999997,26.269401283125,22.74928385533333,22.914415009375,22.786100728,13.979582928866668,7.6315995932666665,-0.18886349268749997,5.211898233466667,11.5657569001875,14.315252727799999,21.455770692666665,21.440845667333335,21.03778771625,18.418697142,18.295545326875,17.672666454,10.245114431933333,4.095100395533334,-3.027068666625,0.1865250169333334,5.2573839010625,9.6967765388,16.176668481333333,16.109611273333332,15.806174145,14.088110423933333,13.676675642,12.559232177533334,6.510645934066667,0.5586011975333334,-5.8652738400625,0.01,0.01,0.08,0.04,0.03,0.0,0.01,0.06,0.0,0.01,0.0,0.01,0.01,0.01,0.08,0.04,0.03,0.0,0.01,0.06,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,SOURIS-GLENWOOD,0.0,6.34146879,1.8112370700000007,54.53585821,53.558662569999996,51.281398270000004,22.573035949999998,22.173490240000003,12.545776700000001,7.700396529999999,0.0,0.0,191.821526498,109.28935838700001,57.082446153,2.69929782,1.9459775599999993,2.6767948099999987,16.292578820000003,17.44476501,17.455779890000002,124.023680051,208.573494067,336.433098666,10.237271450266666,17.87412989975,18.933728916,26.734872900000003,26.772080057999997,26.269401283125,22.74928385533333,22.914415009375,22.786100728,13.979582928866668,7.6315995932666665,-0.18886349268749997,5.211898233466667,11.5657569001875,14.315252727799999,21.455770692666665,21.440845667333335,21.03778771625,18.418697142,18.295545326875,17.672666454,10.245114431933333,4.095100395533334,-3.027068666625,0.1865250169333334,5.2573839010625,9.6967765388,16.176668481333333,16.109611273333332,15.806174145,14.088110423933333,13.676675642,12.559232177533334,6.510645934066667,0.5586011975333334,-5.8652738400625,0.01,0.01,0.08,0.04,0.03,0.0,0.01,0.06,0.0,0.01,0.0,0.01,0.01,0.01,0.08,0.04,0.03,0.0,0.01,0.06,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,SPRINGFIELD,0.0,1.485481759999999,0.9030322800000015,58.11568964,62.06291245,56.701333659999996,22.60370248,29.8883387,16.78437211,6.331629260000003,0.0,0.0,187.508282774,115.60534827,56.71752138,1.9665923999999997,2.1582529499999996,2.8341454299999995,17.694542680000005,11.57239428,20.225735459999996,110.802809058,206.707594852,318.828968516,10.274738796533335,16.741328077625,19.037414594666664,26.250139098,26.887604378,26.294159979375,22.216024635333333,23.117850994375,22.185582414000002,14.535088387466665,7.3550177189333334,0.477547915,5.4994478150666675,10.867508343125,14.279034059999999,21.743273149333334,21.993643966666664,21.366699264375,18.32727732,19.14474652625,17.770575776666664,11.035254680133333,4.219493676533333,-1.92681053225,0.7241568334,4.99368860675,9.520653522466667,17.23640719666667,17.099683549333335,16.439238545625,14.438529997866665,15.1716420545,13.355569135333333,7.5354209700000006,1.0839696331999997,-4.331168979125,0.02,0.02,0.11,0.03,0.01,0.02,0.05,0.08,0.01,0.03,0.0,0.0,0.02,0.02,0.11,0.03,0.01,0.02,0.05,0.08,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,ST. ANDREWS,0.0,1.485481759999999,0.9030322800000015,58.11568964,62.06291245,56.701333659999996,22.60370248,29.8883387,16.78437211,6.331629260000003,0.0,0.0,187.508282774,115.60534827,56.71752138,1.9665923999999997,2.1582529499999996,2.8341454299999995,17.694542680000005,11.57239428,20.225735459999996,110.802809058,206.707594852,318.828968516,10.274738796533335,16.741328077625,19.037414594666664,26.250139098,26.887604378,26.294159979375,22.216024635333333,23.117850994375,22.185582414000002,14.535088387466665,7.3550177189333334,0.477547915,5.4994478150666675,10.867508343125,14.279034059999999,21.743273149333334,21.993643966666664,21.366699264375,18.32727732,19.14474652625,17.770575776666664,11.035254680133333,4.219493676533333,-1.92681053225,0.7241568334,4.99368860675,9.520653522466667,17.23640719666667,17.099683549333335,16.439238545625,14.438529997866665,15.1716420545,13.355569135333333,7.5354209700000006,1.0839696331999997,-4.331168979125,0.02,0.02,0.11,0.03,0.01,0.02,0.05,0.08,0.01,0.03,0.0,0.0,0.02,0.02,0.11,0.03,0.01,0.02,0.05,0.08,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,ST. CLEMENTS,0.0,1.485481759999999,0.9030322800000015,58.11568964,62.06291245,56.701333659999996,22.60370248,29.8883387,16.78437211,6.331629260000003,0.0,0.0,187.508282774,115.60534827,56.71752138,1.9665923999999997,2.1582529499999996,2.8341454299999995,17.694542680000005,11.57239428,20.225735459999996,110.802809058,206.707594852,318.828968516,10.274738796533335,16.741328077625,19.037414594666664,26.250139098,26.887604378,26.294159979375,22.216024635333333,23.117850994375,22.185582414000002,14.535088387466665,7.3550177189333334,0.477547915,5.4994478150666675,10.867508343125,14.279034059999999,21.743273149333334,21.993643966666664,21.366699264375,18.32727732,19.14474652625,17.770575776666664,11.035254680133333,4.219493676533333,-1.92681053225,0.7241568334,4.99368860675,9.520653522466667,17.23640719666667,17.099683549333335,16.439238545625,14.438529997866665,15.1716420545,13.355569135333333,7.5354209700000006,1.0839696331999997,-4.331168979125,0.02,0.02,0.11,0.03,0.01,0.02,0.05,0.08,0.01,0.03,0.0,0.0,0.02,0.02,0.11,0.03,0.01,0.02,0.05,0.08,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,ST. FRANCIS XAVIER,0.0,1.541839190000001,1.3139472999999988,58.95927598,62.83536861,58.24351398,22.40264663,30.34930094,12.19598148,5.662991130000002,0.0,0.0,184.770002841,112.526763538,53.654166509999996,2.43198237,1.7359233299999985,2.2153430400000005,17.034751349999993,11.277281510000002,17.88733255,111.732528043,205.725297765,319.034940985,10.619360333000001,16.917078230375,19.32687587,26.457510457333335,27.022512846666665,26.530648215,22.362641648666667,23.26030496875,22.11689227866667,14.421255302866665,7.5902293974666675,0.6731782039375,5.6819998106,11.06344222825,14.510652052666668,21.768486240666668,22.073296352,21.50176068375,18.357859685333334,19.192001214375,17.620576595333333,10.928697539133333,4.284980149,-1.9396838115625,0.7446392879333332,5.209806224625,9.694428232733333,17.07946202,17.124079849999998,16.47287314875,14.353077717466666,15.1236974555625,13.124260906933333,7.436139772333333,0.9797309001999999,-4.552545826625,0.01,0.01,0.1,0.03,0.01,0.02,0.02,0.08,0.01,0.01,0.0,0.0,0.01,0.01,0.1,0.03,0.01,0.02,0.02,0.08,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
