Year,Municipality,Crop,Mean_Yield
1998,STANLEY,PROC POTATOES-IRRIG,9.887
1998,STANLEY,RED SPRING WHEAT,1.1528316316153437
1998,STE. ANNE,ARGENTINE CANOLA,0.7884333980582524
1998,STE. ROSE,ALFALFA/GRASS MIX.,1.5482914826498424
1998,STE. ROSE,ARGENTINE CANOLA,0.5895030946065428
1998,STE. ROSE,RED SPRING WHEAT,0.9322758063331129
1998,SWAN VALLEY WEST,ALFALFA,1.779
1998,SWAN VALLEY WEST,ALFALFA/GRASS MIX.,1.6633173553719007
1998,SWAN VALLEY WEST,ARGENTINE CANOLA,0.59648061181656
1998,SWAN VALLEY WEST,OATS,0.7876152454195884
1998,SWAN VALLEY WEST,RED SPRING WHEAT,1.0121068778461149
1998,TACHE,ARGENTINE CANOLA,0.7007528187337381
1998,TACHE,BARLEY,1.2559701293759515
1998,TACHE,OATS,1.2015673708079724
1998,TACHE,RED SPRING WHEAT,0.9274903672166045
1998,THOMPSON,ARGENTINE CANOLA,0.822341159943809
1998,THOMPSON,BARLEY,1.4855260886622204
1998,THOMPSON,GRAIN CORN,2.6991016835016834
1998,THOMPSON,OATS,1.4712474160206719
1998,THOMPSON,RED SPRING WHEAT,1.1557920502889072
1998,TWO BORDERS,ALFALFA,1.5323997763488957
1998,TWO BORDERS,ALFALFA/GRASS MIX.,1.209
1998,TWO BORDERS,ARGENTINE CANOLA,0.47924923679320414
1998,TWO BORDERS,FALL RYE,0.8319768136485596
1998,TWO BORDERS,RED SPRING WHEAT,0.7254140827365535
1998,VICTORIA,ARGENTINE CANOLA,0.8479065917220234
1998,VICTORIA,BARLEY,1.4934288002562872
1998,VICTORIA,RED SPRING WHEAT,1.1260678987545198
1998,WALLACE-WOODWORTH,ALFALFA,1.793216970702045
1998,WALLACE-WOODWORTH,ALFALFA/GRASS MIX.,1.872
1998,WALLACE-WOODWORTH,ARGENTINE CANOLA,0.5968098975763108
1998,WALLACE-WOODWORTH,BARLEY,1.1166854271635014
1998,WALLACE-WOODWORTH,FIELD PEAS,0.8336803816950544
1998,WALLACE-WOODWORTH,FLAX,0.4264021526418787
1998,WALLACE-WOODWORTH,RED SPRING WHEAT,0.8488788530175211
1998,WEST INTERLAKE,ALFALFA,1.5583919294990722
1998,WEST INTERLAKE,ALFALFA/GRASS MIX.,1.3414450395901258
1998,WESTLAKE-GLADSTONE,ALFALFA/GRASS MIX.,1.5480000000000003
1998,WESTLAKE-GLADSTONE,ARGENTINE CANOLA,0.6718168334884997
1998,WESTLAKE-GLADSTONE,BARLEY,1.379322095308278
1998,WESTLAKE-GLADSTONE,RED SPRING WHEAT,1.1585639606776308
1998,WESTLAKE-GLADSTONE,WINTER WHEAT,1.263
1998,WHITEHEAD,ARGENTINE CANOLA,0.5563092053501181
1998,WHITEHEAD,BARLEY,1.0688022535695854
1998,WHITEHEAD,RED SPRING WHEAT,0.8710810276679842
1998,WHITEMOUTH,RED SPRING WHEAT,0.9076972586412395
1998,WINNIPEG,RED SPRING WHEAT,1.1415476384364822
1998,WOODLANDS,ALFALFA,2.172
1998,WOODLANDS,ALFALFA/GRASS MIX.,2.414973132724342
1998,WOODLANDS,ARGENTINE CANOLA,0.5605564482029599
1998,WOODLANDS,BARLEY,1.2134942368469974
1998,WOODLANDS,OATS,1.2041262315270937
1998,WOODLANDS,RED SPRING WHEAT,1.1444736101337085
1998,YELLOWHEAD,ARGENTINE CANOLA,0.6660533151287089
1998,YELLOWHEAD,BARLEY,1.4784990086344738
1998,YELLOWHEAD,FLAX,0.6101398580274883
1998,YELLOWHEAD,OATS,1.3303590909090908
1998,YELLOWHEAD,RED SPRING WHEAT,1.0034198208823204
1999,ALEXANDER,ARGENTINE CANOLA,0.8889447708578143
1999,ALEXANDER,OATS,1.0867297857636489
1999,ALONSA,ALFALFA/GRASS MIX.,2.3254170261066966
1999,ARGYLE,ALFALFA,2.292
1999,ARGYLE,ALFALFA/GRASS MIX.,1.539
1999,ARGYLE,ARGENTINE CANOLA,0.7004817963527808
1999,ARGYLE,BARLEY,1.0848494611951671
1999,ARGYLE,FLAX,0.48054125810831194
1999,ARGYLE,OATS,0.9194352194606028
1999,ARGYLE,RED SPRING WHEAT,0.7753603996825627
1999,BIFROST-RIVERTON,ALFALFA,2.5746788023137124
1999,BIFROST-RIVERTON,ALFALFA/GRASS MIX.,1.906765923566879
1999,BIFROST-RIVERTON,ARGENTINE CANOLA,0.8496140616713388
1999,BIFROST-RIVERTON,BARLEY,1.5978950645064505
1999,BIFROST-RIVERTON,FLAX,0.49303760137625946
1999,BIFROST-RIVERTON,RED SPRING WHEAT,1.2976554635034205
1999,BOISSEVAIN-MORTON,ALFALFA,2.0772613111726685
1999,BOISSEVAIN-MORTON,ALFALFA/GRASS MIX.,2.015
1999,BOISSEVAIN-MORTON,ARGENTINE CANOLA,0.6486300398759416
1999,BOISSEVAIN-MORTON,BARLEY,0.917047931713723
1999,BOISSEVAIN-MORTON,OATS,0.6897295597484276
1999,BOISSEVAIN-MORTON,RED SPRING WHEAT,0.6259543722602453
1999,BRENDA-WASKADA,ARGENTINE CANOLA,0.5606314901141295
1999,BRENDA-WASKADA,BARLEY,0.9047291967291968
1999,BRENDA-WASKADA,OATS,0.771
1999,BRENDA-WASKADA,RED SPRING WHEAT,0.5470797338756938
1999,BROKENHEAD,ARGENTINE CANOLA,0.784564577504197
1999,BROKENHEAD,OATS,1.3995669103893895
1999,BROKENHEAD,RED SPRING WHEAT,1.2230384135145058
1999,CARTIER,ARGENTINE CANOLA,0.9870041041482789
1999,CARTIER,BARLEY,1.7543887288440763
1999,CARTIER,FLAX,0.7476026460365511
1999,CARTIER,OATS,1.8166162313835528
1999,CARTIER,RED SPRING WHEAT,1.462361863767045
1999,CARTWRIGHT-ROBLIN,ALFALFA,1.988
1999,CARTWRIGHT-ROBLIN,ALFALFA/GRASS MIX.,1.709
1999,CARTWRIGHT-ROBLIN,ARGENTINE CANOLA,0.6721005953921824
1999,CARTWRIGHT-ROBLIN,BARLEY,1.081618540614961
1999,CARTWRIGHT-ROBLIN,FLAX,0.40901549186676994
1999,CARTWRIGHT-ROBLIN,RED SPRING WHEAT,0.6800134378145926
1999,CLANWILLIAM-ERICKSON,RED SPRING WHEAT,0.8075780403741999
1999,COLDWELL,ALFALFA/GRASS MIX.,1.842
1999,CORNWALLIS,ARGENTINE CANOLA,0.6408125669403785
1999,CORNWALLIS,BARLEY,0.8388861721460433
1999,CORNWALLIS,RED SPRING WHEAT,0.834
1999,DAUPHIN,ALFALFA,2.02
1999,DAUPHIN,ALFALFA/GRASS MIX.,1.9686895424836601
1999,DAUPHIN,ARGENTINE CANOLA,0.7671421604094649
1999,DAUPHIN,RED SPRING WHEAT,1.1400853201970442
1999,DELORAINE-WINCHESTER,ALFALFA,1.8140000000000003
1999,DELORAINE-WINCHESTER,ARGENTINE CANOLA,0.6659
1999,DELORAINE-WINCHESTER,BARLEY,0.9319370336431472
1999,DELORAINE-WINCHESTER,OATS,0.463
1999,DELORAINE-WINCHESTER,RED SPRING WHEAT,0.6009842235744872
1999,DESALABERRY,ARGENTINE CANOLA,0.8020090924910815
1999,DESALABERRY,OATS,1.6495493253615578
1999,DESALABERRY,RED SPRING WHEAT,1.2685459013662113
1999,DUFFERIN,ARGENTINE CANOLA,0.7797071234119782
1999,DUFFERIN,BARLEY,1.5181526178982547
1999,DUFFERIN,GRAIN CORN,2.463814693615656
1999,DUFFERIN,OATS,1.572579945535888
1999,DUFFERIN,PROC POTATOES-IRRIG,10.119
1999,DUFFERIN,RED SPRING WHEAT,1.2846753377697118
1999,DUFFERIN,WHITE PEA BEANS,0.8107427395558315
1999,ELLICE-ARCHIE,ALFALFA/GRASS MIX.,2.7049999999999996
1999,ELLICE-ARCHIE,ARGENTINE CANOLA,0.5443615433615433
1999,ELLICE-ARCHIE,RED SPRING WHEAT,0.9187267575432685
1999,ELTON,ARGENTINE CANOLA,0.566087189292543
1999,ELTON,BARLEY,0.7296540084388187
1999,ELTON,FLAX,0.2146957478005865
1999,ELTON,OATS,0.667
1999,ELTON,RED SPRING WHEAT,0.6987477709743259
1999,EMERSON-FRANKLIN,ARGENTINE CANOLA,0.7715769309820365
1999,EMERSON-FRANKLIN,BARLEY,1.604791981406159
1999,EMERSON-FRANKLIN,OATS,1.4852533218176984
1999,EMERSON-FRANKLIN,RED SPRING WHEAT,1.206513923216345
1999,ETHELBERT,ARGENTINE CANOLA,0.5355605365337098
1999,ETHELBERT,RED SPRING WHEAT,1.0503468732287928
1999,FISHER,ALFALFA,2.457
1999,FISHER,ALFALFA/GRASS MIX.,2.105
1999,FISHER,ARGENTINE CANOLA,0.6349715764396615
1999,FISHER,RED SPRING WHEAT,0.9270061396776669
1999,GILBERT PLAINS,ALFALFA,2.18
1999,GILBERT PLAINS,ALFALFA/GRASS MIX.,2.957
1999,GILBERT PLAINS,ARGENTINE CANOLA,0.8106307227702838
1999,GILBERT PLAINS,BARLEY,1.4848177010421528
1999,GILBERT PLAINS,RED SPRING WHEAT,1.1489501503489752
1999,GLENBORO-SOUTH CYPRESS,ARGENTINE CANOLA,0.8630199355618203
1999,GLENBORO-SOUTH CYPRESS,BARLEY,1.1903493089612125
1999,GLENBORO-SOUTH CYPRESS,OATS,0.9571458501208703
1999,GLENBORO-SOUTH CYPRESS,PROC POTATOES-IRRIG,10.049000000000001
1999,GLENBORO-SOUTH CYPRESS,RED SPRING WHEAT,0.8678051155355325
1999,GLENELLA-LANSDOWNE,ALFALFA/GRASS MIX.,1.848
1999,GLENELLA-LANSDOWNE,ARGENTINE CANOLA,0.6144789016444306
1999,GLENELLA-LANSDOWNE,BARLEY,0.9502743383199079
1999,GLENELLA-LANSDOWNE,RED SPRING WHEAT,0.7781870775749017
1999,GRAHAMDALE,ALFALFA,2.017263157894737
1999,GRAHAMDALE,ALFALFA/GRASS MIX.,1.9289390599675853
1999,GRANDVIEW,ALFALFA/GRASS MIX.,2.68
1999,GRANDVIEW,ARGENTINE CANOLA,0.698717442001071
1999,GRANDVIEW,BARLEY,1.333180679785331
1999,GRANDVIEW,RED SPRING WHEAT,1.0491657874491702
1999,GRASSLAND,ALFALFA,1.8680774907749076
1999,GRASSLAND,ARGENTINE CANOLA,0.655096235830662
1999,GRASSLAND,BARLEY,0.9977495312825498
1999,GRASSLAND,FLAX,0.42664773473407747
1999,GRASSLAND,OATS,0.6927856198784034
1999,GRASSLAND,RED SPRING WHEAT,0.6074055484421682
1999,GRASSLAND,WINTER WHEAT,1.8330216063879754
1999,GREY,ARGENTINE CANOLA,0.8493134356714036
1999,GREY,BARLEY,1.37774025974026
1999,GREY,FLAX,0.6059125233064014
1999,GREY,GRAIN CORN,2.5684644982149942
1999,GREY,OATS,1.4391693086003374
1999,GREY,RED SPRING WHEAT,1.2817665900020294
1999,HAMIOTA,ARGENTINE CANOLA,0.5860574115922556
1999,HAMIOTA,BARLEY,1.099404434095971
1999,HAMIOTA,FLAX,0.4239546568627451
1999,HAMIOTA,RED SPRING WHEAT,0.8804979884426889
1999,HANOVER,ARGENTINE CANOLA,0.8514595630509775
1999,HANOVER,BARLEY,1.8242163627402663
1999,HANOVER,OATS,1.510997476340694
1999,HANOVER,RED SPRING WHEAT,1.453
1999,HARRISON PARK,ARGENTINE CANOLA,0.6149375601154216
1999,HARRISON PARK,BARLEY,0.9520912713472487
1999,HARRISON PARK,FLAX,0.404720828355237
1999,HARRISON PARK,OATS,0.774
1999,HARRISON PARK,RED SPRING WHEAT,0.8934876374425504
1999,HEADINGLEY,RED SPRING WHEAT,1.319
1999,HILLSBURG-ROBLIN-SHELL RIVER,ALFALFA,1.7251994459833795
1999,HILLSBURG-ROBLIN-SHELL RIVER,ALFALFA/GRASS MIX.,1.722713637652396
1999,HILLSBURG-ROBLIN-SHELL RIVER,ARGENTINE CANOLA,0.8048657395025408
1999,HILLSBURG-ROBLIN-SHELL RIVER,BARLEY,1.4986263121063683
1999,HILLSBURG-ROBLIN-SHELL RIVER,OATS,1.740867415730337
1999,HILLSBURG-ROBLIN-SHELL RIVER,RED SPRING WHEAT,1.3400858344562865
1999,KELSEY,RED SPRING WHEAT,1.2231677396021698
1999,KILLARNEY-TURTLE MTN,ARGENTINE CANOLA,0.6643999351950041
1999,KILLARNEY-TURTLE MTN,OATS,0.8940535117056857
1999,KILLARNEY-TURTLE MTN,RED SPRING WHEAT,0.7449595393961833
1999,LAC DU BONNET,ARGENTINE CANOLA,0.9186631290027448
1999,LAC DU BONNET,OATS,1.4908048422597213
1999,LAC DU BONNET,RED SPRING WHEAT,1.3185095938968945
1999,LAKESHORE,ALFALFA,2.062
1999,LAKESHORE,ALFALFA/GRASS MIX.,1.898622754491018
1999,LAKESHORE,ARGENTINE CANOLA,0.6940610601236187
1999,LAKESHORE,RED SPRING WHEAT,1.0440282048318112
1999,LORNE,ALFALFA,2.287325047801147
1999,LORNE,ARGENTINE CANOLA,0.9292443707939079
1999,LORNE,BARLEY,1.4369824343314237
1999,LORNE,FLAX,0.625132742239245
1999,LORNE,OATS,1.3012946738102742
1999,LORNE,RED SPRING WHEAT,1.1946242681374628
1999,LOUISE,ARGENTINE CANOLA,0.877337705632422
1999,LOUISE,BARLEY,1.4628314824725714
1999,LOUISE,FLAX,0.6115102662190647
1999,LOUISE,OATS,1.4283231197771589
1999,LOUISE,RED SPRING WHEAT,1.145323863741725
1999,MACDONALD,ARGENTINE CANOLA,0.88779382744007
1999,MACDONALD,BARLEY,1.7948122350090854
1999,MACDONALD,FLAX,0.5803635023041475
1999,MACDONALD,OATS,1.7595327611168563
1999,MACDONALD,RED SPRING WHEAT,1.3801521034732078
1999,MCCREARY,ALFALFA/GRASS MIX.,2.3853311258278147
1999,MINITONAS-BOWSMAN,ALFALFA/GRASS MIX.,1.8520000000000003
1999,MINITONAS-BOWSMAN,ARGENTINE CANOLA,0.7533483416286755
1999,MINITONAS-BOWSMAN,RED SPRING WHEAT,1.3112835961604388
1999,MINTO-ODANAH,ARGENTINE CANOLA,0.5862084239130434
1999,MINTO-ODANAH,BARLEY,0.8972582745026131
1999,MINTO-ODANAH,RED SPRING WHEAT,0.606225821735268
1999,MONTCALM,ARGENTINE CANOLA,0.8834841249465126
1999,MONTCALM,BARLEY,1.5583129051266944
1999,MONTCALM,OATS,1.6553377703826955
1999,MONTCALM,RED SPRING WHEAT,1.2583581202091842
1999,MORRIS,ARGENTINE CANOLA,0.8067628314278764
1999,MORRIS,BARLEY,1.6715542148483322
1999,MORRIS,FLAX,0.6122588439976803
1999,MORRIS,OATS,1.6517775340898255
1999,MORRIS,RED SPRING WHEAT,1.3007759785256832
1999,MOSSEY RIVER,ALFALFA,2.43
1999,MOSSEY RIVER,ALFALFA/GRASS MIX.,2.025
1999,MOSSEY RIVER,ARGENTINE CANOLA,0.7173927478753541
1999,MOSSEY RIVER,RED SPRING WHEAT,1.1373017221042698
1999,MOUNTAIN,ALFALFA/GRASS MIX.,1.7097383500172592
1999,MOUNTAIN,ARGENTINE CANOLA,0.6098343886767856
1999,MOUNTAIN,RED SPRING WHEAT,1.1307814440521124
1999,NORFOLK-TREHERNE,ARGENTINE CANOLA,0.8794399178363573
1999,NORFOLK-TREHERNE,BARLEY,1.348
1999,NORFOLK-TREHERNE,OATS,1.4920630595562476
1999,NORFOLK-TREHERNE,RED SPRING WHEAT,1.2568787377911343
1999,NORFOLK-TREHERNE,WINTER WHEAT,1.84
1999,NORTH CYPRESS-LANGFORD,ALFALFA,2.349
1999,NORTH CYPRESS-LANGFORD,ALFALFA/GRASS MIX.,1.716
1999,NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,0.7671642646643252
1999,NORTH CYPRESS-LANGFORD,BARLEY,1.0384827220863897
1999,NORTH CYPRESS-LANGFORD,FALL RYE,1.069
1999,NORTH CYPRESS-LANGFORD,OATS,1.0616548137397193
1999,NORTH CYPRESS-LANGFORD,PROC POTATOES-IRRIG,9.506709982921906
1999,NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,0.8749556623321684
1999,NORTH NORFOLK,ALFALFA/GRASS MIX.,1.637
1999,NORTH NORFOLK,ARGENTINE CANOLA,0.7832876149481511
1999,NORTH NORFOLK,BARLEY,1.223
1999,NORTH NORFOLK,GRAIN CORN,1.5320858862144422
1999,NORTH NORFOLK,OATS,1.1552797419354839
1999,NORTH NORFOLK,PROC POTATOES-IRRIG,9.418
1999,NORTH NORFOLK,RED SPRING WHEAT,1.0503172036974664
1999,OAKLAND-WAWANESA,ARGENTINE CANOLA,0.6818145524790727
1999,OAKLAND-WAWANESA,BARLEY,0.85049105109014
1999,OAKLAND-WAWANESA,FLAX,0.19192673592126844
1999,OAKLAND-WAWANESA,RED SPRING WHEAT,0.5369728244117951
1999,OAKVIEW,ARGENTINE CANOLA,0.524847850815208
1999,OAKVIEW,BARLEY,0.8634752320468979
1999,OAKVIEW,FLAX,0.36252050988723644
1999,OAKVIEW,OATS,1.1795562053281352
1999,OAKVIEW,RED SPRING WHEAT,0.739668398882835
1999,PEMBINA,ARGENTINE CANOLA,0.909197328162034
1999,PEMBINA,BARLEY,1.5119693220338983
1999,PEMBINA,OATS,1.5573974952355023
1999,PEMBINA,RED SPRING WHEAT,1.3018338837641878
1999,PIPESTONE,ALFALFA,1.8310000000000002
1999,PIPESTONE,ARGENTINE CANOLA,0.5021727540245803
1999,PIPESTONE,BARLEY,0.8967864361378304
1999,PIPESTONE,OATS,0.3358421293123144
1999,PIPESTONE,RED SPRING WHEAT,0.46900036701095793
1999,PORTAGE LA PRAIRIE,ALFALFA/GRASS MIX.,2.273
1999,PORTAGE LA PRAIRIE,ARGENTINE CANOLA,0.810276934877369
1999,PORTAGE LA PRAIRIE,BARLEY,1.5072732224770642
1999,PORTAGE LA PRAIRIE,FLAX,0.6120527161361583
1999,PORTAGE LA PRAIRIE,OATS,1.483582326517968
1999,PORTAGE LA PRAIRIE,PROC POTATOES-IRRIG,8.595180334342503
1999,PORTAGE LA PRAIRIE,RED SPRING WHEAT,1.2931667102092947
1999,PORTAGE LA PRAIRIE,WHITE PEA BEANS,0.8584337868915293
1999,PORTAGE LA PRAIRIE,WINTER WHEAT,1.84656080283353
1999,PRAIRIE LAKES,ALFALFA/GRASS MIX.,1.512
1999,PRAIRIE LAKES,ARGENTINE CANOLA,0.6464335863793935
1999,PRAIRIE LAKES,OATS,0.8623554249064672
1999,PRAIRIE LAKES,RED SPRING WHEAT,0.6569790601201164
1999,PRAIRIE VIEW,ALFALFA/GRASS MIX.,1.9838642487046634
1999,PRAIRIE VIEW,ARGENTINE CANOLA,0.6262686703999207
1999,PRAIRIE VIEW,BARLEY,1.1374877209505987
1999,PRAIRIE VIEW,FLAX,0.4156067645419067
1999,PRAIRIE VIEW,OATS,0.9931167327517842
1999,PRAIRIE VIEW,RED SPRING WHEAT,0.9494930568965819
1999,RHINELAND,ARGENTINE CANOLA,0.8594255245958032
1999,RHINELAND,BARLEY,1.55696639656816
1999,RHINELAND,BLACK BEANS,0.7501643487648442
1999,RHINELAND,GRAIN CORN,2.9300888386241324
1999,RHINELAND,OATS,1.6326506006006005
1999,RHINELAND,PINTO BEANS,0.83673393875713
1999,RHINELAND,PROC POTATOES-DRYLND,9.917
1999,RHINELAND,PROC POTATOES-IRRIG,9.689
1999,RHINELAND,RED SPRING WHEAT,1.3375852580672059
1999,RHINELAND,WHITE PEA BEANS,0.6800581134124967
1999,RIDING MOUNTAIN WEST,ALFALFA,2.0779817813765185
1999,RIDING MOUNTAIN WEST,ALFALFA/GRASS MIX.,1.6782434782608695
1999,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,0.705375237777407
1999,RIDING MOUNTAIN WEST,BARLEY,1.2908554559370216
1999,RIDING MOUNTAIN WEST,OATS,0.9666499881619447
1999,RIDING MOUNTAIN WEST,RED SPRING WHEAT,1.0795937848681245
1999,RITCHOT,ARGENTINE CANOLA,0.812187143962304
1999,RITCHOT,OATS,1.826843762781186
1999,RITCHOT,RED SPRING WHEAT,1.421
1999,RIVERDALE,ARGENTINE CANOLA,0.5426512356127285
1999,RIVERDALE,BARLEY,1.0052160866847257
1999,RIVERDALE,FIELD PEAS,0.7659999999999999
1999,RIVERDALE,RED SPRING WHEAT,0.721888676300287
1999,ROCKWOOD,ALFALFA/GRASS MIX.,2.3303333333333334
1999,ROCKWOOD,ARGENTINE CANOLA,0.8791746767131656
1999,ROCKWOOD,BARLEY,1.7034360152507577
1999,ROCKWOOD,OATS,1.4721428010214104
1999,ROCKWOOD,RED SPRING WHEAT,1.3321206620603505
1999,ROLAND,ARGENTINE CANOLA,0.7552828282828282
1999,ROLAND,BARLEY,1.494002214839424
1999,ROLAND,FLAX,0.5793092105263158
1999,ROLAND,GRAIN CORN,2.5795603112840473
1999,ROLAND,OATS,1.6309970116816082
1999,ROLAND,RED SPRING WHEAT,1.2542147988761247
1999,ROSEDALE,ALFALFA/GRASS MIX.,1.491
1999,ROSEDALE,ARGENTINE CANOLA,0.7234834885690093
1999,ROSEDALE,BARLEY,1.2139552294958615
1999,ROSEDALE,RED SPRING WHEAT,0.7320135999569961
1999,ROSSBURN,ALFALFA/GRASS MIX.,1.1559613526570047
1999,ROSSBURN,ARGENTINE CANOLA,0.6886780690063675
1999,ROSSBURN,BARLEY,0.818754613668627
1999,ROSSBURN,OATS,0.9495396475770925
1999,ROSSBURN,RED SPRING WHEAT,1.004620874471086
1999,ROSSER,ARGENTINE CANOLA,0.8957786064030131
1999,ROSSER,BARLEY,1.7528542495479205
1999,ROSSER,OATS,1.636895374449339
1999,ROSSER,RED SPRING WHEAT,1.459
1999,RUSSELL-BINSCARTH,ARGENTINE CANOLA,0.7864241740895254
1999,RUSSELL-BINSCARTH,RED SPRING WHEAT,1.1479898668678918
1999,SOURIS-GLENWOOD,ALFALFA/GRASS MIX.,2.299
1999,SOURIS-GLENWOOD,ARGENTINE CANOLA,0.6357332227609085
1999,SOURIS-GLENWOOD,OATS,0.32013368983957224
1999,SOURIS-GLENWOOD,RED SPRING WHEAT,0.7216400103788271
1999,SPRINGFIELD,ARGENTINE CANOLA,0.7631056732740943
1999,SPRINGFIELD,BARLEY,1.789969885015514
1999,SPRINGFIELD,FLAX,0.47434268956849607
1999,SPRINGFIELD,OATS,1.65068648905804
1999,SPRINGFIELD,RED SPRING WHEAT,1.367253107198343
1999,ST. ANDREWS,ARGENTINE CANOLA,0.8805039344107808
1999,ST. ANDREWS,BARLEY,1.7496677548970365
1999,ST. ANDREWS,FLAX,0.6089881941407959
1999,ST. ANDREWS,OATS,1.5907424035039692
1999,ST. ANDREWS,RED SPRING WHEAT,1.3688019122522939
1999,ST. CLEMENTS,ARGENTINE CANOLA,0.8426890497458802
1999,ST. CLEMENTS,OATS,1.5677224563515955
1999,ST. CLEMENTS,RED SPRING WHEAT,1.321201432102975
1999,ST. FRANCIS XAVIER,ARGENTINE CANOLA,0.9414654191616767
1999,ST. FRANCIS XAVIER,OATS,1.699347860538827
1999,ST. FRANCIS XAVIER,RED SPRING WHEAT,1.518
1999,STANLEY,ARGENTINE CANOLA,0.8197024880332437
1999,STANLEY,BARLEY,1.4921101106734196
1999,STANLEY,GRAIN CORN,2.67180303030303
1999,STANLEY,OATS,1.4131513456833273
1999,STANLEY,PINTO BEANS,0.9142049469964664
1999,STANLEY,PROC POTATOES-IRRIG,11.264
1999,STANLEY,RED SPRING WHEAT,1.2425884416924664
1999,STE. ANNE,ARGENTINE CANOLA,0.8400294899685763
1999,STE. ROSE,ALFALFA/GRASS MIX.,2.52
1999,STE. ROSE,ARGENTINE CANOLA,0.7108254814814815
1999,STE. ROSE,RED SPRING WHEAT,1.02
1999,SWAN VALLEY WEST,ALFALFA,2.602
1999,SWAN VALLEY WEST,ALFALFA/GRASS MIX.,1.735
1999,SWAN VALLEY WEST,ARGENTINE CANOLA,0.7863295510240453
1999,SWAN VALLEY WEST,OATS,1.2435360780065006
1999,SWAN VALLEY WEST,RED SPRING WHEAT,1.3250175617135391
1999,TACHE,ARGENTINE CANOLA,0.8860769902373206
1999,TACHE,BARLEY,2.0450804103242888
1999,TACHE,OATS,1.6863833230261802
1999,TACHE,RED SPRING WHEAT,1.412462757044935
1999,THOMPSON,ARGENTINE CANOLA,0.8277767084452402
1999,THOMPSON,BARLEY,1.3301151603498542
1999,THOMPSON,GRAIN CORN,2.702840517241379
1999,THOMPSON,OATS,1.5265058756090568
1999,THOMPSON,RED SPRING WHEAT,1.1658883723182722
1999,TWO BORDERS,ALFALFA,2.355131294408403
1999,TWO BORDERS,ALFALFA/GRASS MIX.,1.808
1999,TWO BORDERS,ARGENTINE CANOLA,0.48607538708858616
1999,TWO BORDERS,FALL RYE,0.915938638064355
1999,TWO BORDERS,RED SPRING WHEAT,0.5057220672832774
1999,VICTORIA,ARGENTINE CANOLA,0.9367530838602675
1999,VICTORIA,BARLEY,1.4820978260869564
1999,VICTORIA,RED SPRING WHEAT,1.2096363384034639
1999,WALLACE-WOODWORTH,ALFALFA,2.0111288081239977
1999,WALLACE-WOODWORTH,ALFALFA/GRASS MIX.,2.177
1999,WALLACE-WOODWORTH,ARGENTINE CANOLA,0.5881898868888348
1999,WALLACE-WOODWORTH,BARLEY,1.0315311916905088
1999,WALLACE-WOODWORTH,FIELD PEAS,0.7870663562281723
1999,WALLACE-WOODWORTH,FLAX,0.35468721030042916
1999,WALLACE-WOODWORTH,RED SPRING WHEAT,0.7179796274276655
1999,WEST INTERLAKE,ALFALFA,2.089494661921708
1999,WEST INTERLAKE,ALFALFA/GRASS MIX.,1.8721022547468356
1999,WESTLAKE-GLADSTONE,ALFALFA/GRASS MIX.,1.678
1999,WESTLAKE-GLADSTONE,ARGENTINE CANOLA,0.7213370375079466
1999,WESTLAKE-GLADSTONE,BARLEY,1.2707354203306367
1999,WESTLAKE-GLADSTONE,RED SPRING WHEAT,1.0312262065179418
1999,WESTLAKE-GLADSTONE,WINTER WHEAT,1.508
1999,WHITEHEAD,ARGENTINE CANOLA,0.6277112097089912
1999,WHITEHEAD,BARLEY,0.992476158038147
1999,WHITEHEAD,RED SPRING WHEAT,0.7136986092589064
1999,WHITEMOUTH,RED SPRING WHEAT,1.144
1999,WINNIPEG,RED SPRING WHEAT,1.336
1999,WOODLANDS,ALFALFA,3.031
1999,WOODLANDS,ALFALFA/GRASS MIX.,2.8496701030927833
1999,WOODLANDS,ARGENTINE CANOLA,0.8406226318919379
1999,WOODLANDS,BARLEY,1.454
1999,WOODLANDS,OATS,1.4357048480710137
1999,WOODLANDS,RED SPRING WHEAT,1.2171280726987448
1999,YELLOWHEAD,ARGENTINE CANOLA,0.7722797073655799
1999,YELLOWHEAD,BARLEY,1.343878221208666
1999,YELLOWHEAD,FLAX,0.5253471038251366
1999,YELLOWHEAD,OATS,1.196140965399402
1999,YELLOWHEAD,RED SPRING WHEAT,1.0484228976629602
2000,ALEXANDER,ARGENTINE CANOLA,0.5365924087591242
2000,ALEXANDER,OATS,1.0427603423680456
2000,ALONSA,ALFALFA/GRASS MIX.,2.068833922919382
2000,ARGYLE,ALFALFA,1.566
2000,ARGYLE,ALFALFA/GRASS MIX.,1.4389999999999998
2000,ARGYLE,ARGENTINE CANOLA,0.6679033476913776
2000,ARGYLE,BARLEY,1.5815955932203392
2000,ARGYLE,FLAX,0.5007584450402145
2000,ARGYLE,OATS,1.2649813837176993
2000,ARGYLE,RED SPRING WHEAT,1.1366461083711124
2000,BIFROST-RIVERTON,ALFALFA,2.4577563025210085
2000,BIFROST-RIVERTON,ALFALFA/GRASS MIX.,2.1866235728676964
2000,BIFROST-RIVERTON,ARGENTINE CANOLA,0.5917103974307507
2000,BIFROST-RIVERTON,BARLEY,1.280915262532336
2000,BIFROST-RIVERTON,FLAX,0.449
